index	bet_type	win_umaban	return
9884	ワイド	['6', '15']	1320
9884	ワイド	['14', '15']	810
9885	馬単	['6', '14']	1920
9886	三連複	['6', '14', '15']	3520
9887	三連単	['6', '14', '15']	15420
9888	単勝	['7']	500
9889	複勝	['7']	180
9889	複勝	['3']	150
9889	複勝	['8']	220
9891	馬連	['3', '7']	690
9892	ワイド	['3', '7']	210
9892	ワイド	['7', '8']	450
9892	ワイド	['3', '8']	340
9893	馬単	['7', '3']	1460
9894	三連複	['3', '7', '8']	1310
9895	三連単	['7', '3', '8']	6740
9896	単勝	['1']	470
9897	複勝	['1']	200
9897	複勝	['4']	200
9897	複勝	['6']	170
9899	馬連	['1', '4']	1270
9900	ワイド	['1', '4']	440
9900	ワイド	['1', '6']	590
9900	ワイド	['4', '6']	620
9901	馬単	['1', '4']	2020
9902	三連複	['1', '4', '6']	2500
9903	三連単	['1', '4', '6']	13640
9904	単勝	['8']	1240
9905	複勝	['8']	220
9905	複勝	['1']	120
9905	複勝	['6']	360
9907	馬連	['1', '8']	1620
9908	ワイド	['1', '8']	550
9908	ワイド	['6', '8']	1590
9908	ワイド	['1', '6']	650
9909	馬単	['8', '1']	4920
9910	三連複	['1', '6', '8']	6440
9911	三連単	['8', '1', '6']	53860
9912	単勝	['6']	420
9913	複勝	['6']	150
9913	複勝	['5']	170
9913	複勝	['4']	110
9915	馬連	['5', '6']	2800
9916	ワイド	['5', '6']	690
9916	ワイド	['4', '6']	280
9916	ワイド	['4', '5']	350
9917	馬単	['6', '5']	5220
9918	三連複	['4', '5', '6']	1590
9919	三連単	['6', '5', '4']	13250
9920	単勝	['2']	1400
9921	複勝	['2']	370
9921	複勝	['6']	310
9921	複勝	['3']	250
9923	馬連	['2', '6']	3340
9924	ワイド	['2', '6']	1020
9924	ワイド	['2', '3']	1000
9924	ワイド	['3', '6']	1030
9925	馬単	['2', '6']	9470
9926	三連複	['2', '3', '6']	11310
9927	三連単	['2', '6', '3']	78000
9928	単勝	['5']	370
9929	複勝	['5']	150
9929	複勝	['9']	420
9929	複勝	['2']	160
9931	馬連	['5', '9']	4590
9932	ワイド	['5', '9']	1220
9932	ワイド	['2', '5']	330
9932	ワイド	['2', '9']	1690
9933	馬単	['5', '9']	7370
9934	三連複	['2', '5', '9']	6650
9935	三連単	['5', '9', '2']	34620
9936	単勝	['3']	140
9937	複勝	['3']	110
9937	複勝	['8']	180
9937	複勝	['6']	810
9939	馬連	['3', '8']	490
9940	ワイド	['3', '8']	240
9940	ワイド	['3', '6']	1100
9940	ワイド	['6', '8']	3320
9941	馬単	['3', '8']	610
9942	三連複	['3', '6', '8']	5370
9943	三連単	['3', '8', '6']	11310
9944	単勝	['5']	160
9945	複勝	['5']	110
9945	複勝	['4']	180
9945	複勝	['13']	200
9947	馬連	['4', '5']	490
9948	ワイド	['4', '5']	240
9948	ワイド	['5', '13']	390
9948	ワイド	['4', '13']	720
9949	馬単	['5', '4']	600
9950	三連複	['4', '5', '13']	1310
9951	三連単	['5', '4', '13']	3200
9952	単勝	['3']	520
9953	複勝	['3']	170
9953	複勝	['8']	210
9953	複勝	['4']	350
9955	馬連	['3', '8']	1740
9956	ワイド	['3', '8']	740
9956	ワイド	['3', '4']	700
9956	ワイド	['4', '8']	1320
9957	馬単	['3', '8']	3760
9958	三連複	['3', '4', '8']	5220
9959	三連単	['3', '8', '4']	28510
9960	単勝	['16']	1070
9961	複勝	['16']	360
9961	複勝	['9']	690
9961	複勝	['12']	160
9963	馬連	['9', '16']	12680
9964	ワイド	['9', '16']	4270
9964	ワイド	['12', '16']	860
9964	ワイド	['9', '12']	1570
9965	馬単	['16', '9']	23590
9966	三連複	['9', '12', '16']	12320
9967	三連単	['16', '9', '12']	107490
9968	単勝	['15']	600
9969	複勝	['15']	210
9969	複勝	['3']	650
9969	複勝	['5']	180
9971	馬連	['3', '15']	9210
9972	ワイド	['3', '15']	2540
9972	ワイド	['5', '15']	600
9972	ワイド	['3', '5']	1690
9973	馬単	['15', '3']	13420
9974	三連複	['3', '5', '15']	9790
9975	三連単	['15', '3', '5']	66740
9976	単勝	['3']	330
9977	複勝	['3']	150
9977	複勝	['9']	340
9977	複勝	['13']	360
9979	馬連	['3', '9']	2280
9980	ワイド	['3', '9']	840
9980	ワイド	['3', '13']	900
9980	ワイド	['9', '13']	2360
9981	馬単	['3', '9']	3310
9982	三連複	['3', '9', '13']	8010
9983	三連単	['3', '9', '13']	32830
9984	単勝	['10']	380
9985	複勝	['10']	170
9985	複勝	['12']	240
9985	複勝	['7']	180
9987	馬連	['10', '12']	1550
9988	ワイド	['10', '12']	540
9988	ワイド	['7', '10']	430
9988	ワイド	['7', '12']	790
9989	馬単	['10', '12']	2510
9990	三連複	['7', '10', '12']	2430
9991	三連単	['10', '12', '7']	10960
9992	単勝	['13']	1290
9993	複勝	['13']	430
9993	複勝	['6']	1330
9993	複勝	['12']	170
9995	馬連	['6', '13']	43990
9996	ワイド	['6', '13']	9530
9996	ワイド	['12', '13']	900
9996	ワイド	['6', '12']	2460
9997	馬単	['13', '6']	72080
9998	三連複	['6', '12', '13']	32090
9999	三連単	['13', '6', '12']	268050
10000	単勝	['16']	1070
10001	複勝	['16']	390
10001	複勝	['14']	560
10001	複勝	['8']	340
10003	馬連	['14', '16']	11290
10004	ワイド	['14', '16']	2990
10004	ワイド	['8', '16']	1870
10004	ワイド	['8', '14']	4150
10005	馬単	['16', '14']	25320
10006	三連複	['8', '14', '16']	43680
10007	三連単	['16', '14', '8']	238050
10008	単勝	['8']	200
10009	複勝	['8']	110
10009	複勝	['9']	120
10009	複勝	['5']	130
10011	馬連	['8', '9']	300
10012	ワイド	['8', '9']	150
10012	ワイド	['5', '8']	190
10012	ワイド	['5', '9']	280
10013	馬単	['8', '9']	480
10014	三連複	['5', '8', '9']	370
10015	三連単	['8', '9', '5']	1130
10016	単勝	['7']	2350
10017	複勝	['7']	540
10017	複勝	['9']	280
10017	複勝	['11']	160
10019	馬連	['7', '9']	8270
10020	ワイド	['7', '9']	2410
10020	ワイド	['7', '11']	1300
10020	ワイド	['9', '11']	500
10021	馬単	['7', '9']	19200
10022	三連複	['7', '9', '11']	8930
10023	三連単	['7', '9', '11']	103150
10024	単勝	['9']	1420
10025	複勝	['9']	260
10025	複勝	['4']	110
10025	複勝	['15']	130
10027	馬連	['4', '9']	1700
10028	ワイド	['4', '9']	580
10028	ワイド	['9', '15']	940
10028	ワイド	['4', '15']	240
10029	馬単	['9', '4']	5360
10030	三連複	['4', '9', '15']	2660
10031	三連単	['9', '4', '15']	28380
10032	単勝	['7']	230
10033	複勝	['7']	110
10033	複勝	['10']	120
10033	複勝	['4']	170
10033	複勝	['13']	110
10035	馬連	['7', '10']	750
10036	ワイド	['7', '10']	180
10036	ワイド	['4', '7']	350
10036	ワイド	['7', '13']	200
10036	ワイド	['4', '10']	540
10036	ワイド	['10', '13']	300
10037	馬単	['7', '10']	1130
10038	三連複	['4', '7', '10']	1180
10038	三連複	['7', '10', '13']	570
10039	三連単	['7', '10', '4']	3450
10039	三連単	['7', '10', '13']	2090
10040	単勝	['5']	470
10041	複勝	['5']	130
10041	複勝	['8']	130
10041	複勝	['7']	110
10043	馬連	['5', '8']	920
10044	ワイド	['5', '8']	280
10044	ワイド	['5', '7']	150
10044	ワイド	['7', '8']	190
10045	馬単	['5', '8']	2010
10046	三連複	['5', '7', '8']	480
10047	三連単	['5', '8', '7']	5220
10048	単勝	['3']	700
10049	複勝	['3']	240
10049	複勝	['4']	3340
10049	複勝	['6']	180
10051	馬連	['3', '4']	42400
10052	ワイド	['3', '4']	10810
10052	ワイド	['3', '6']	630
10052	ワイド	['4', '6']	8750
10053	馬単	['3', '4']	80910
10054	三連複	['3', '4', '6']	72370
10055	三連単	['3', '4', '6']	459780
10056	単勝	['3']	340
10057	複勝	['3']	140
10057	複勝	['14']	120
10057	複勝	['4']	130
10059	馬連	['3', '14']	400
10060	ワイド	['3', '14']	230
10060	ワイド	['3', '4']	290
10060	ワイド	['4', '14']	250
10061	馬単	['3', '14']	960
10062	三連複	['3', '4', '14']	720
10063	三連単	['3', '14', '4']	3510
10064	単勝	['4']	4660
10065	複勝	['4']	860
10065	複勝	['5']	200
10065	複勝	['16']	190
10067	馬連	['4', '5']	16370
10068	ワイド	['4', '5']	4100
10068	ワイド	['4', '16']	2860
10068	ワイド	['5', '16']	570
10069	馬単	['4', '5']	36530
10070	三連複	['4', '5', '16']	21500
10071	三連単	['4', '5', '16']	249030
10072	単勝	['9']	570
10073	複勝	['9']	180
10073	複勝	['1']	210
10073	複勝	['4']	130
10075	馬連	['1', '9']	1830
10076	ワイド	['1', '9']	620
10076	ワイド	['4', '9']	340
10076	ワイド	['1', '4']	440
10077	馬単	['9', '1']	3320
10078	三連複	['1', '4', '9']	1830
10079	三連単	['9', '1', '4']	16250
10080	単勝	['16']	1370
10081	複勝	['16']	440
10081	複勝	['12']	260
10081	複勝	['8']	780
10083	馬連	['12', '16']	4260
10084	ワイド	['12', '16']	1410
10084	ワイド	['8', '16']	3130
10084	ワイド	['8', '12']	3380
10085	馬単	['16', '12']	10070
10086	三連複	['8', '12', '16']	28670
10087	三連単	['16', '12', '8']	143040
10088	単勝	['13']	280
10089	複勝	['13']	130
10089	複勝	['4']	180
10089	複勝	['10']	120
10091	馬連	['4', '13']	1230
10092	ワイド	['4', '13']	380
10092	ワイド	['10', '13']	230
10092	ワイド	['4', '10']	380
10093	馬単	['13', '4']	1980
10094	三連複	['4', '10', '13']	910
10095	三連単	['13', '4', '10']	5620
10096	単勝	['15']	480
10097	複勝	['15']	160
10097	複勝	['2']	200
10097	複勝	['3']	260
10099	馬連	['2', '15']	1250
10100	ワイド	['2', '15']	420
10100	ワイド	['3', '15']	830
10100	ワイド	['2', '3']	780
10101	馬単	['15', '2']	2250
10102	三連複	['2', '3', '15']	2790
10103	三連単	['15', '2', '3']	14580
10104	単勝	['13']	250
10105	複勝	['13']	130
10105	複勝	['11']	760
10105	複勝	['8']	460
10107	馬連	['11', '13']	3970
10108	ワイド	['11', '13']	1560
10108	ワイド	['8', '13']	1370
10108	ワイド	['8', '11']	7770
10109	馬単	['13', '11']	5180
10110	三連複	['8', '11', '13']	30450
10111	三連単	['13', '11', '8']	118430
10112	単勝	['2']	380
10113	複勝	['2']	170
10113	複勝	['15']	240
10113	複勝	['4']	180
10115	馬連	['2', '15']	2050
10116	ワイド	['2', '15']	790
10116	ワイド	['2', '4']	400
10116	ワイド	['4', '15']	1090
10117	馬単	['2', '15']	3930
10118	三連複	['2', '4', '15']	2980
10119	三連単	['2', '15', '4']	20480
10120	単勝	['1']	190
10121	複勝	['1']	150
10121	複勝	['14']	930
10121	複勝	['3']	630
10123	馬連	['1', '14']	3680
10124	ワイド	['1', '14']	1180
10124	ワイド	['1', '3']	800
10124	ワイド	['3', '14']	7510
10125	馬単	['1', '14']	3870
10126	三連複	['1', '3', '14']	19160
10127	三連単	['1', '14', '3']	57840
10128	単勝	['4']	890
10129	複勝	['4']	270
10129	複勝	['2']	260
10129	複勝	['6']	520
10131	馬連	['2', '4']	2910
10132	ワイド	['2', '4']	1010
10132	ワイド	['4', '6']	2120
10132	ワイド	['2', '6']	1790
10133	馬単	['4', '2']	5410
10134	三連複	['2', '4', '6']	15820
10135	三連単	['4', '2', '6']	97120
10136	単勝	['10']	400
10137	複勝	['10']	180
10137	複勝	['2']	200
10137	複勝	['4']	330
10139	馬連	['2', '10']	1160
10140	ワイド	['2', '10']	590
10140	ワイド	['4', '10']	1460
10140	ワイド	['2', '4']	1000
10141	馬単	['10', '2']	2220
10142	三連複	['2', '4', '10']	7220
10143	三連単	['10', '2', '4']	23300
10144	単勝	['9']	1390
10145	複勝	['9']	530
10145	複勝	['7']	1180
10145	複勝	['3']	410
10147	馬連	['7', '9']	31850
10148	ワイド	['7', '9']	8600
10148	ワイド	['3', '9']	2740
10148	ワイド	['3', '7']	6540
10149	馬単	['9', '7']	54100
10150	三連複	['3', '7', '9']	124380
10151	三連単	['9', '7', '3']	687510
10152	単勝	['8']	190
10153	複勝	['8']	110
10153	複勝	['2']	320
10153	複勝	['1']	190
10155	馬連	['2', '8']	2270
10156	ワイド	['2', '8']	730
10156	ワイド	['1', '8']	260
10156	ワイド	['1', '2']	960
10157	馬単	['8', '2']	3150
10158	三連複	['1', '2', '8']	2590
10159	三連単	['8', '2', '1']	12440
10160	単勝	['16']	1350
10161	複勝	['16']	370
10161	複勝	['11']	450
10161	複勝	['4']	180
10163	馬連	['11', '16']	10630
10164	ワイド	['11', '16']	2340
10164	ワイド	['4', '16']	870
10164	ワイド	['4', '11']	1390
10165	馬単	['16', '11']	21050
10166	三連複	['4', '11', '16']	12110
10167	三連単	['16', '11', '4']	98310
10168	単勝	['5']	1670
10169	複勝	['5']	410
10169	複勝	['14']	250
10169	複勝	['8']	190
10171	馬連	['5', '14']	6080
10172	ワイド	['5', '14']	1620
10172	ワイド	['5', '8']	1150
10172	ワイド	['8', '14']	760
10173	馬単	['5', '14']	12250
10174	三連複	['5', '8', '14']	8650
10175	三連単	['5', '14', '8']	88690
10176	単勝	['12']	1810
10177	複勝	['12']	400
10177	複勝	['2']	180
10177	複勝	['6']	450
10179	馬連	['2', '12']	4390
10180	ワイド	['2', '12']	1170
10180	ワイド	['6', '12']	3170
10180	ワイド	['2', '6']	1130
10181	馬単	['12', '2']	11530
10182	三連複	['2', '6', '12']	13690
10183	三連単	['12', '2', '6']	98480
10184	単勝	['12']	320
10185	複勝	['12']	130
10185	複勝	['7']	140
10185	複勝	['9']	150
10187	馬連	['7', '12']	630
10188	ワイド	['7', '12']	280
10188	ワイド	['9', '12']	380
10188	ワイド	['7', '9']	380
10189	馬単	['12', '7']	1190
10190	三連複	['7', '9', '12']	1170
10191	三連単	['12', '7', '9']	3900
10192	単勝	['3']	140
10193	複勝	['3']	110
10193	複勝	['5']	270
10193	複勝	['6']	400
10195	馬連	['3', '5']	940
10196	ワイド	['3', '5']	440
10196	ワイド	['3', '6']	680
10196	ワイド	['5', '6']	3360
10197	馬単	['3', '5']	1290
10198	三連複	['3', '5', '6']	6300
10199	三連単	['3', '5', '6']	15330
10200	単勝	['4']	470
10201	複勝	['4']	130
10201	複勝	['7']	110
10201	複勝	['8']	200
10203	馬連	['4', '7']	400
10204	ワイド	['4', '7']	210
10204	ワイド	['4', '8']	520
10204	ワイド	['7', '8']	350
10205	馬単	['4', '7']	1080
10206	三連複	['4', '7', '8']	1380
10207	三連単	['4', '7', '8']	6250
10208	単勝	['9']	1310
10209	複勝	['9']	400
10209	複勝	['15']	210
10209	複勝	['3']	1380
10211	馬連	['9', '15']	2130
10212	ワイド	['9', '15']	840
10212	ワイド	['3', '9']	5080
10212	ワイド	['3', '15']	2910
10213	馬単	['9', '15']	5330
10214	三連複	['3', '9', '15']	25850
10215	三連単	['9', '15', '3']	154150
10216	単勝	['6']	2570
10217	複勝	['6']	340
10217	複勝	['16']	160
10217	複勝	['11']	150
10219	馬連	['6', '16']	3450
10220	ワイド	['6', '16']	840
10220	ワイド	['6', '11']	670
10220	ワイド	['11', '16']	280
10221	馬単	['6', '16']	12560
10222	三連複	['6', '11', '16']	2960
10223	三連単	['6', '16', '11']	31120
10224	単勝	['3']	500
10225	複勝	['3']	170
10225	複勝	['4']	200
10225	複勝	['2']	150
10227	馬連	['3', '4']	2330
10228	ワイド	['3', '4']	820
10228	ワイド	['2', '3']	430
10228	ワイド	['2', '4']	460
10229	馬単	['3', '4']	3780
10230	三連複	['2', '3', '4']	2340
10231	三連単	['3', '4', '2']	13370
10232	単勝	['7']	300
10233	複勝	['7']	110
10233	複勝	['9']	150
10233	複勝	['10']	110
10235	馬連	['7', '9']	1160
10236	ワイド	['7', '9']	310
10236	ワイド	['7', '10']	160
10236	ワイド	['9', '10']	270
10237	馬単	['7', '9']	1900
10238	三連複	['7', '9', '10']	650
10239	三連単	['7', '9', '10']	3990
10240	単勝	['8']	160
10241	複勝	['8']	110
10241	複勝	['9']	350
10241	複勝	['10']	620
10243	馬連	['8', '9']	1060
10244	ワイド	['8', '9']	470
10244	ワイド	['8', '10']	870
10244	ワイド	['9', '10']	4030
10245	馬単	['8', '9']	1320
10246	三連複	['8', '9', '10']	7140
10247	三連単	['8', '9', '10']	16940
10248	単勝	['12']	720
10249	複勝	['12']	300
10249	複勝	['4']	300
10249	複勝	['9']	1390
10251	馬連	['4', '12']	4310
10252	ワイド	['4', '12']	1850
10252	ワイド	['9', '12']	9170
10252	ワイド	['4', '9']	6440
10253	馬単	['12', '4']	8040
10254	三連複	['4', '9', '12']	122110
10255	三連単	['12', '4', '9']	579230
10256	単勝	['1']	270
10257	複勝	['1']	130
10257	複勝	['2']	290
10257	複勝	['15']	120
10259	馬連	['1', '2']	1640
10260	ワイド	['1', '2']	680
10260	ワイド	['1', '15']	230
10260	ワイド	['2', '15']	710
10261	馬単	['1', '2']	2410
10262	三連複	['1', '2', '15']	1580
10263	三連単	['1', '2', '15']	9140
10264	単勝	['1']	560
10265	複勝	['1']	150
10265	複勝	['6']	110
10265	複勝	['4']	190
10266	馬連	['1', '6']	600
10267	ワイド	['1', '6']	270
10267	ワイド	['1', '4']	660
10267	ワイド	['4', '6']	370
10268	馬単	['1', '6']	1450
10269	三連複	['1', '4', '6']	1490
10270	三連単	['1', '6', '4']	14100
10271	単勝	['7']	2160
10272	複勝	['7']	420
10272	複勝	['18']	250
10272	複勝	['2']	300
10274	馬連	['7', '18']	7510
10275	ワイド	['7', '18']	2220
10275	ワイド	['2', '7']	2480
10275	ワイド	['2', '18']	1090
10276	馬単	['7', '18']	16320
10277	三連複	['2', '7', '18']	18990
10278	三連単	['7', '18', '2']	140520
10279	単勝	['2']	1220
10280	複勝	['2']	320
10280	複勝	['13']	300
10280	複勝	['4']	150
10282	馬連	['2', '13']	7410
10283	ワイド	['2', '13']	2580
10283	ワイド	['2', '4']	740
10283	ワイド	['4', '13']	930
10284	馬単	['2', '13']	15250
10285	三連複	['2', '4', '13']	6000
10286	三連単	['2', '13', '4']	54000
10287	単勝	['9']	360
10288	複勝	['9']	180
10288	複勝	['5']	840
10288	複勝	['8']	750
10290	馬連	['5', '9']	5070
10291	ワイド	['5', '9']	1790
10291	ワイド	['8', '9']	1240
10291	ワイド	['5', '8']	5570
10292	馬単	['9', '5']	8120
10293	三連複	['5', '8', '9']	24030
10294	三連単	['9', '5', '8']	95430
10295	単勝	['11']	230
10296	複勝	['11']	120
10296	複勝	['9']	120
10296	複勝	['8']	160
10298	馬連	['9', '11']	410
10299	ワイド	['9', '11']	220
10299	ワイド	['8', '11']	310
10299	ワイド	['8', '9']	430
10300	馬単	['11', '9']	800
10301	三連複	['8', '9', '11']	1060
10302	三連単	['11', '9', '8']	3670
10303	単勝	['1']	680
10304	複勝	['1']	250
10304	複勝	['10']	220
10304	複勝	['9']	170
10306	馬連	['1', '10']	3860
10307	ワイド	['1', '10']	1480
10307	ワイド	['1', '9']	660
10307	ワイド	['9', '10']	560
10308	馬単	['1', '10']	6380
10309	三連複	['1', '9', '10']	4390
10310	三連単	['1', '10', '9']	26310
10311	単勝	['7']	260
10312	複勝	['7']	140
10312	複勝	['2']	300
10312	複勝	['1']	150
10314	馬連	['2', '7']	1750
10315	ワイド	['2', '7']	690
10315	ワイド	['1', '7']	290
10315	ワイド	['1', '2']	780
10316	馬単	['7', '2']	2700
10317	三連複	['1', '2', '7']	1940
10318	三連単	['7', '2', '1']	13690
10319	単勝	['9']	650
10320	複勝	['9']	250
10320	複勝	['1']	280
10320	複勝	['8']	1620
10322	馬連	['1', '9']	3100
10323	ワイド	['1', '9']	1080
10323	ワイド	['8', '9']	7580
10323	ワイド	['1', '8']	7860
10324	馬単	['9', '1']	5290
10325	三連複	['1', '8', '9']	75810
10326	三連単	['9', '1', '8']	290420
10327	単勝	['9']	590
10328	複勝	['9']	190
10328	複勝	['7']	170
10328	複勝	['6']	450
10330	馬連	['7', '9']	1390
10331	ワイド	['7', '9']	470
10331	ワイド	['6', '9']	1240
10331	ワイド	['6', '7']	1210
10332	馬単	['9', '7']	3050
10333	三連複	['6', '7', '9']	7390
10334	三連単	['9', '7', '6']	30370
10335	単勝	['7']	330
10336	複勝	['7']	120
10336	複勝	['11']	110
10336	複勝	['5']	300
10338	馬連	['7', '11']	270
10339	ワイド	['7', '11']	160
10339	ワイド	['5', '7']	800
10339	ワイド	['5', '11']	590
10340	馬単	['7', '11']	610
10341	三連複	['5', '7', '11']	1360
10342	三連単	['7', '11', '5']	5620
10343	単勝	['4']	780
10344	複勝	['4']	150
10344	複勝	['2']	710
10344	複勝	['5']	110
10346	馬連	['2', '4']	14420
10347	ワイド	['2', '4']	2720
10347	ワイド	['4', '5']	200
10347	ワイド	['2', '5']	1180
10348	馬単	['4', '2']	26410
10349	三連複	['2', '4', '5']	3910
10350	三連単	['4', '2', '5']	48610
10351	単勝	['12']	280
10352	複勝	['12']	130
10352	複勝	['3']	130
10352	複勝	['11']	690
10354	馬連	['3', '12']	370
10355	ワイド	['3', '12']	200
10355	ワイド	['11', '12']	1170
10355	ワイド	['3', '11']	1110
10356	馬単	['12', '3']	770
10357	三連複	['3', '11', '12']	2930
10358	三連単	['12', '3', '11']	10630
10359	単勝	['1']	420
10360	複勝	['1']	120
10360	複勝	['7']	110
10360	複勝	['5']	120
10361	馬連	['1', '7']	410
10362	ワイド	['1', '7']	180
10362	ワイド	['1', '5']	240
10362	ワイド	['5', '7']	170
10363	馬単	['1', '7']	1010
10364	三連複	['1', '5', '7']	360
10365	三連単	['1', '7', '5']	2320
10366	単勝	['5']	680
10367	複勝	['5']	150
10367	複勝	['8']	170
10367	複勝	['2']	140
10369	馬連	['5', '8']	1790
10370	ワイド	['5', '8']	510
10370	ワイド	['2', '5']	390
10370	ワイド	['2', '8']	360
10371	馬単	['5', '8']	3520
10372	三連複	['2', '5', '8']	1510
10373	三連単	['5', '8', '2']	14220
10374	単勝	['3']	3530
10375	複勝	['3']	630
10375	複勝	['4']	160
10375	複勝	['9']	370
10377	馬連	['3', '4']	6660
10378	ワイド	['3', '4']	2150
10378	ワイド	['3', '9']	5910
10378	ワイド	['4', '9']	910
10379	馬単	['3', '4']	19000
10380	三連複	['3', '4', '9']	25070
10381	三連単	['3', '4', '9']	231270
