	race_id	0	1	2	3
0	202405040510	ワイド	4 - 7 7 - 15 4 - 15	1,070 880 1,600	11 8 18
1	202405040510	馬単	7 → 4	5330	19
2	202405040510	三連複	4 - 7 - 15	7540	24
3	202405040510	三連単	7 → 4 → 15	42240	123
0	202405050703	単勝	14	360	2
1	202405050703	複勝	14 5 10	120 110 270	2 1 7
2	202405050703	枠連	4 - 8	340	1
3	202405050703	馬連	5 - 14	430	1
0	202405050703	ワイド	5 - 14 10 - 14 5 - 10	200 660 570	1 11 10
1	202405050703	馬単	14 → 5	980	2
2	202405050703	三連複	5 - 10 - 14	1630	5
3	202405050703	三連単	14 → 5 → 10	7510	18
0	202405040504	単勝	4	260	1
1	202405040504	複勝	4 12 16	140 410 170	1 7 3
2	202405040504	枠連	2 - 6	1450	5
3	202405040504	馬連	4 - 12	4270	15
0	202405040504	ワイド	4 - 12 4 - 16 12 - 16	1,230 440 1,020	14 3 11
1	202405040504	馬単	4 → 12	5770	20
2	202405040504	三連複	4 - 12 - 16	5030	12
3	202405040504	三連単	4 → 12 → 16	31260	86
0	202401020707	単勝	2	340	2
1	202401020707	複勝	2 9 5	180 380 400	3 5 6
2	202401020707	枠連	2 - 6	4070	14
3	202401020707	馬連	2 - 9	4580	18
0	202401020707	ワイド	2 - 9 2 - 5 5 - 9	1,490 1,480 4,240	19 18 35
1	202401020707	馬単	2 → 9	6670	23
2	202401020707	三連複	2 - 5 - 9	20650	59
3	202401020707	三連単	2 → 9 → 5	77420	223
0	202506010209	単勝	16	760	3
1	202506010209	複勝	16 14 10	230 110 230	4 1 5
2	202506010209	枠連	7 - 8	370	1
3	202506010209	馬連	14 - 16	910	3
0	202506010209	ワイド	14 - 16 10 - 16 10 - 14	320 1,140 400	1 15 4
1	202506010209	馬単	16 → 14	2500	9
2	202506010209	三連複	10 - 14 - 16	2950	8
3	202506010209	三連単	16 → 14 → 10	19550	58
0	202406010105	単勝	15	280	1
1	202406010105	複勝	15 2 7	130 160 140	1 4 2
2	202406010105	枠連	1 - 8	890	4
3	202406010105	馬連	2 - 15	1230	4
0	202406010105	ワイド	2 - 15 7 - 15 2 - 7	440 330 340	5 2 3
1	202406010105	馬単	15 → 2	1750	5
2	202406010105	三連複	2 - 7 - 15	1240	2
3	202406010105	三連単	15 → 2 → 7	6220	8
0	202408050502	単勝	9	550	4
1	202408050502	複勝	9 1 3	220 210 290	5 4 6
2	202408050502	枠連	1 - 8	900	4
3	202408050502	馬連	1 - 9	1930	9
0	202408050502	ワイド	1 - 9 3 - 9 1 - 3	670 680 830	9 10 15
1	202408050502	馬単	9 → 1	3340	17
2	202408050502	三連複	1 - 3 - 9	4350	23
3	202408050502	三連単	9 → 1 → 3	26200	130
0	202408040711	単勝	9	320	1
1	202408040711	複勝	9 3 5	170 210 980	1 3 12
2	202408040711	枠連	2 - 5	1100	3
3	202408040711	馬連	3 - 9	1390	2
0	202408040711	ワイド	3 - 9 5 - 9 3 - 5	570 3,490 5,680	2 45 62
1	202408040711	馬単	9 → 3	2500	3
2	202408040711	三連複	3 - 5 - 9	28860	105
3	202408040711	三連単	9 → 3 → 5	112510	414
0	202406050910	単勝	13	610	4
1	202406050910	複勝	13 15 7	260 190 260	5 3 4
2	202406050910	枠連	7 - 8	1540	6
3	202406050910	馬連	13 - 15	1500	5
0	202406050910	ワイド	13 - 15 7 - 13 7 - 15	680 1,160 890	6 12 10
1	202406050910	馬単	13 → 15	3250	10
2	202406050910	三連複	7 - 13 - 15	6740	15
3	202406050910	三連単	13 → 15 → 7	31030	73
0	202407020106	単勝	14	690	4
1	202407020106	複勝	14 6 13	190 110 140	4 1 2
2	202407020106	枠連	3 - 7	280	1
3	202407020106	馬連	6 - 14	1540	6
0	202407020106	ワイド	6 - 14 13 - 14 6 - 13	470 500 250	4 6 1
1	202407020106	馬単	14 → 6	3210	13
2	202407020106	三連複	6 - 13 - 14	1480	2
3	202407020106	三連単	14 → 6 → 13	8980	17
0	202406050904	単勝	15	400	2
1	202406050904	複勝	15 11 4	200 620 310	2 8 5
2	202406050904	枠連	6 - 8	5440	23
3	202406050904	馬連	11 - 15	7790	26
0	202406050904	ワイド	11 - 15 4 - 15 4 - 11	2,110 880 3,690	23 10 38
1	202406050904	馬単	15 → 11	11210	42
2	202406050904	三連複	4 - 11 - 15	23000	67
3	202406050904	三連単	15 → 11 → 4	95950	313
0	202407030301	単勝	3	200	1
1	202407030301	複勝	3 8 2	110 110 210	1 2 5
2	202407030301	枠連	3 - 8	320	1
3	202407030301	馬連	3 - 8	390	1
0	202407030301	ワイド	3 - 8 2 - 3 2 - 8	200 460 430	1 7 6
1	202407030301	馬単	3 → 8	690	2
2	202407030301	三連複	2 - 3 - 8	1060	4
3	202407030301	三連単	3 → 8 → 2	3700	11
0	202407020112	単勝	11	950	4
1	202407020112	複勝	11 14 16	230 170 200	4 2 3
2	202407020112	枠連	6 - 7	1300	6
3	202407020112	馬連	11 - 14	1400	3
0	202407020112	ワイド	11 - 14 11 - 16 14 - 16	570 1,050 580	2 8 3
1	202407020112	馬単	11 → 14	3890	11
2	202407020112	三連複	11 - 14 - 16	3530	4
3	202407020112	三連単	11 → 14 → 16	22430	37
0	202408040705	単勝	6	410	2
1	202408040705	複勝	6 1 8	160 950 270	2 10 4
2	202408040705	枠連	1 - 5	6390	19
3	202408040705	馬連	1 - 6	9200	28
0	202408040705	ワイド	1 - 6 6 - 8 1 - 8	2,600 510 4,440	29 4 42
1	202408040705	馬単	6 → 1	15840	49
2	202408040705	三連複	1 - 6 - 8	16340	54
3	202408040705	三連単	6 → 1 → 8	98400	304
0	202401010411	単勝	12	960	5
1	202401010411	複勝	12 1 7	300 220 360	4 3 6
2	202401010411	枠連	1 - 7	2770	15
3	202401010411	馬連	1 - 12	3020	14
0	202401010411	ワイド	1 - 12 7 - 12 1 - 7	1,310 1,740 2,070	18 23 31
1	202401010411	馬単	12 → 1	6880	31
2	202401010411	三連複	1 - 7 - 12	15280	67
3	202401010411	三連単	12 → 1 → 7	85950	368
0	202406020207	単勝	10	370	2
1	202406020207	複勝	10 6 7	140 170 130	2 5 1
2	202406020207	枠連	6 - 8	1730	9
3	202406020207	馬連	6 - 10	2080	10
0	202406020207	ワイド	6 - 10 7 - 10 6 - 7	520 300 450	9 2 7
1	202406020207	馬単	10 → 6	3210	16
2	202406020207	三連複	6 - 7 - 10	1680	6
3	202406020207	三連単	10 → 6 → 7	11570	45
0	202401010405	単勝	5	500	3
1	202401010405	複勝	5 10 12	200 160 710	3 2 8
2	202401010405	枠連	5 - 7	590	2
3	202401010405	馬連	5 - 10	890	3
0	202401010405	ワイド	5 - 10 5 - 12 10 - 12	410 1,740 1,510	3 18 16
1	202401010405	馬単	5 → 10	1750	5
2	202401010405	三連複	5 - 10 - 12	5990	21
3	202401010405	三連単	5 → 10 → 12	25760	91
0	202404040407	単勝	5	280	1
1	202404040407	複勝	5 4 9	150 400 210	1 6 5
2	202404040407	枠連	4 - 5	2270	10
3	202404040407	馬連	4 - 5	1930	9
0	202404040407	ワイド	4 - 5 5 - 9 4 - 9	650 500 1,500	10 7 16
1	202404040407	馬単	5 → 4	2760	14
2	202404040407	三連複	4 - 5 - 9	4660	15
3	202404040407	三連単	5 → 4 → 9	17610	62
0	202408070611	単勝	2	910	5
1	202408070611	複勝	2 4 3	270 170 880	4 2 9
2	202408070611	枠連	1 - 2	1490	7
3	202408070611	馬連	2 - 4	1480	6
0	202408070611	ワイド	2 - 4 2 - 3 3 - 4	580 2,660 2,500	5 30 29
1	202408070611	馬単	2 → 4	3700	16
2	202408070611	三連複	2 - 3 - 4	17460	57
3	202408070611	三連単	2 → 4 → 3	86430	290
0	202408060402	単勝	1	150	1
1	202408060402	複勝	1 7 3	110 570 670	1 6 7
2	202408060402	枠連	1 - 7	240	1
3	202408060402	馬連	1 - 7	1730	7
0	202408060402	ワイド	1 - 7 1 - 3 3 - 7	700 840 6,060	9 11 31
1	202408060402	馬単	1 → 7	2140	7
2	202408060402	三連複	1 - 3 - 7	15510	33
3	202408060402	三連単	1 → 7 → 3	32280	87
0	202408070605	単勝	10	3980	9
1	202408070605	複勝	10 3 13	1,010 460 1,310	9 6 11
2	202408070605	枠連	3 - 6	1940	6
3	202408070605	馬連	3 - 10	28550	54
0	202408070605	ワイド	3 - 10 10 - 13 3 - 13	6,390 10,080 8,210	54 68 63
1	202408070605	馬単	10 → 3	62120	111
2	202408070605	三連複	3 - 10 - 13	219220	262
3	202408070605	三連単	10 → 3 → 13	1701080	1598
0	202408030209	単勝	5	180	1
1	202408030209	複勝	5 9 2	110 110 210	1 2 5
2	202408030209	枠連	5 - 8	220	1
3	202408030209	馬連	5 - 9	260	1
0	202408030209	ワイド	5 - 9 2 - 5 2 - 9	140 360 500	1 5 7
1	202408030209	馬単	5 → 9	350	1
2	202408030209	三連複	2 - 5 - 9	920	3
3	202408030209	三連単	5 → 9 → 2	2250	5
0	202405050501	単勝	10	400	1
1	202405050501	複勝	10 15 7	180 340 330	1 8 7
2	202405050501	枠連	5 - 8	810	1
3	202405050501	馬連	10 - 15	3250	15
0	202405050501	ワイド	10 - 15 7 - 10 7 - 15	1,130 890 2,070	16 9 30
1	202405050501	馬単	10 → 15	6010	29
2	202405050501	三連複	7 - 10 - 15	9100	38
3	202405050501	三連単	10 → 15 → 7	50390	207
0	202405040712	単勝	13	250	1
1	202405040712	複勝	13 12 2	160 870 400	1 10 6
2	202405040712	枠連	7 - 8	750	3
3	202405040712	馬連	12 - 13	8080	18
0	202405040712	ワイド	12 - 13 2 - 13 2 - 12	2,240 1,120 9,830	18 11 51
1	202405040712	馬単	13 → 12	10010	28
2	202405040712	三連複	2 - 12 - 13	37540	77
3	202405040712	三連単	13 → 12 → 2	133190	295
0	202401020511	単勝	3	240	1
1	202401020511	複勝	3 8 2	140 460 420	1 9 7
2	202401020511	枠連	3 - 5	690	2
3	202401020511	馬連	3 - 8	3380	12
0	202401020511	ワイド	3 - 8 2 - 3 2 - 8	1,110 870 3,350	11 6 38
1	202401020511	馬単	3 → 8	5390	18
2	202401020511	三連複	2 - 3 - 8	12010	41
3	202401020511	三連単	3 → 8 → 2	47520	135
0	202406010307	単勝	14	1490	5
1	202406010307	複勝	14 2 16	400 490 430	5 10 9
2	202406010307	枠連	1 - 7	1940	9
3	202406010307	馬連	2 - 14	10800	41
0	202406010307	ワイド	2 - 14 14 - 16 2 - 16	2,660 1,690 3,100	40 16 46
1	202406010307	馬単	14 → 2	23250	80
2	202406010307	三連複	2 - 14 - 16	36890	129
3	202406010307	三連単	14 → 2 → 16	245570	775
0	202403030609	単勝	10	290	1
1	202403030609	複勝	10 12 15	140 250 180	1 5 2
2	202403030609	枠連	6 - 7	1340	6
3	202403030609	馬連	10 - 12	1900	5
0	202403030609	ワイド	10 - 12 10 - 15 12 - 15	600 370 1,120	4 1 14
1	202403030609	馬単	10 → 12	2610	5
2	202403030609	三連複	10 - 12 - 15	2800	2
3	202403030609	三連単	10 → 12 → 15	15430	18
0	202401020505	単勝	7	510	2
1	202401020505	複勝	7 5 6	500 4,220 450	3 10 2
2	202401020505	枠連	5 - 6	260	1
3	202401020505	馬連	5 - 7	14360	26
0	202401020505	ワイド	5 - 7 6 - 7 5 - 6	3,450 370 4,390	26 3 32
1	202401020505	馬単	7 → 5	28700	44
2	202401020505	三連複	5 - 6 - 7	18280	45
3	202401020505	三連単	7 → 5 → 6	193780	262
0	202405040706	単勝	4	170	1
1	202405040706	複勝	4 5 10	110 120 180	1 2 3
2	202405040706	枠連	4 - 5	290	1
3	202405040706	馬連	4 - 5	260	1
0	202405040706	ワイド	4 - 5 4 - 10 5 - 10	160 360 480	1 2 7
1	202405040706	馬単	4 → 5	360	1
2	202405040706	三連複	4 - 5 - 10	940	2
3	202405040706	三連単	4 → 5 → 10	3090	4
0	202408031103	単勝	9	600	4
1	202408031103	複勝	9 16 15	190 170 390	4 2 8
2	202408031103	枠連	5 - 8	1210	6
3	202408031103	馬連	9 - 16	1310	4
0	202408031103	ワイド	9 - 16 9 - 15 15 - 16	560 1,690 1,100	4 25 15
1	202408031103	馬単	9 → 16	2520	7
2	202408031103	三連複	9 - 15 - 16	6950	25
3	202408031103	三連単	9 → 16 → 15	34750	133
0	202406010311	単勝	15	1540	8
1	202406010311	複勝	15 1 4	410 360 1,510	8 6 15
2	202406010311	枠連	1 - 8	1500	4
3	202406010311	馬連	1 - 15	6610	27
0	202406010311	ワイド	1 - 15 4 - 15 1 - 4	2,430 10,750 6,080	28 91 69
1	202406010311	馬単	15 → 1	13700	55
2	202406010311	三連複	1 - 4 - 15	88510	251
3	202406010311	三連単	15 → 1 → 4	476990	1330
0	202405040710	単勝	4	260	1
1	202405040710	複勝	4 6	170 220	1 4
2	202405040710	馬連	4 - 6	610	3
0	202405040710	ワイド	4 - 6 4 - 7 6 - 7	260 230 310	4 2 5
1	202405040710	馬単	4 → 6	1170	4
2	202405040710	三連複	4 - 6 - 7	860	3
3	202405040710	三連単	4 → 6 → 7	3960	10
0	202405050503	単勝	3	180	1
1	202405050503	複勝	3 16 2	110 590 210	1 7 4
2	202405050503	枠連	2 - 8	420	1
3	202405050503	馬連	3 - 16	5680	15
0	202405050503	ワイド	3 - 16 2 - 3 2 - 16	1,790 310 3,800	18 2 32
1	202405050503	馬単	3 → 16	6870	22
2	202405050503	三連複	2 - 3 - 16	8200	22
3	202405050503	三連単	3 → 16 → 2	34260	101
0	202408031101	単勝	1	420	2
1	202408031101	複勝	1 7 16	120 110 140	2 1 3
2	202408031101	枠連	1 - 4	370	1
3	202408031101	馬連	1 - 7	390	1
0	202408031101	ワイド	1 - 7 1 - 16 7 - 16	180 330 290	1 4 3
1	202408031101	馬単	1 → 7	1030	3
2	202408031101	三連複	1 - 7 - 16	720	1
3	202408031101	三連単	1 → 7 → 16	3320	4
0	202405040704	単勝	5	710	4
1	202405040704	複勝	5 8 1	170 130 120	4 2 1
2	202405040704	枠連	4 - 6	660	3
3	202405040704	馬連	5 - 8	1310	6
0	202405040704	ワイド	5 - 8 1 - 5 1 - 8	450 420 220	6 5 1
1	202405040704	馬単	5 → 8	2850	12
2	202405040704	三連複	1 - 5 - 8	1050	2
3	202405040704	三連単	5 → 8 → 1	9390	26
0	202401020507	単勝	2	1000	5
1	202401020507	複勝	2 6 13	310 250 370	5 4 6
2	202401020507	枠連	2 - 4	1780	5
3	202401020507	馬連	2 - 6	4040	15
0	202401020507	ワイド	2 - 6 2 - 13 6 - 13	1,230 2,630 1,410	15 26 17
1	202401020507	馬単	2 → 6	8220	30
2	202401020507	三連複	2 - 6 - 13	18070	50
3	202401020507	三連単	2 → 6 → 13	112520	285
0	202406010305	単勝	1	510	3
1	202406010305	複勝	1 3 11	180 700 150	3 10 1
2	202406010305	枠連	1 - 2	3570	13
3	202406010305	馬連	1 - 3	8150	27
0	202406010305	ワイド	1 - 3 1 - 11 3 - 11	2,410 440 1,690	31 1 19
1	202406010305	馬単	1 → 3	12190	41
2	202406010305	三連複	1 - 3 - 11	7850	25
3	202406010305	三連単	1 → 3 → 11	61420	199
0	202410020508	単勝	1	430	2
1	202410020508	複勝	1 8 3	160 120 220	3 1 6
2	202410020508	枠連	1 - 7	380	2
3	202410020508	馬連	1 - 8	630	2
0	202410020508	ワイド	1 - 8 1 - 3 3 - 8	330 610 430	3 10 6
1	202410020508	馬単	1 → 8	1550	4
2	202410020508	三連複	1 - 3 - 8	1660	5
3	202410020508	三連単	1 → 8 → 3	7470	25
0	202402010802	単勝	12	1560	7
1	202402010802	複勝	12 9 7	630 2,530 670	7 14 8
2	202402010802	枠連	6 - 7	10750	23
3	202402010802	馬連	9 - 12	66800	69
0	202402010802	ワイド	9 - 12 7 - 12 7 - 9	16,260 6,970 17,700	77 56 80
1	202402010802	馬単	12 → 9	105940	131
2	202402010802	三連複	7 - 9 - 12	499180	308
3	202402010802	三連単	12 → 9 → 7	2576000	1703
0	202406050709	単勝	11	500	3
1	202406050709	複勝	11 8 14	180 180 2,870	3 2 15
2	202406050709	枠連	4 - 6	450	1
3	202406050709	馬連	8 - 11	990	3
0	202406050709	ワイド	8 - 11 11 - 14 8 - 14	430 8,850 11,310	2 56 66
1	202406050709	馬単	11 → 8	1930	5
2	202406050709	三連複	8 - 11 - 14	51140	109
3	202406050709	三連単	11 → 8 → 14	176100	432
0	202404040405	単勝	5	4370	12
1	202404040405	複勝	5 7 1	980 220 170	12 3 1
2	202404040405	枠連	3 - 4	1150	2
3	202404040405	馬連	5 - 7	13830	49
0	202404040405	ワイド	5 - 7 1 - 5 1 - 7	4,450 3,340 560	54 42 2
1	202404040405	馬単	5 → 7	31910	111
2	202404040405	三連複	1 - 5 - 7	21980	80
3	202404040405	三連単	5 → 7 → 1	198720	723
0	202507010308	単勝	7	220	1
1	202507010308	複勝	7 5 1	120 540 210	1 8 5
2	202507010308	枠連	5 - 6	2920	9
3	202507010308	馬連	5 - 7	2880	10
0	202507010308	ワイド	5 - 7 1 - 7 1 - 5	1,220 400 2,510	14 3 28
1	202507010308	馬単	7 → 5	4070	14
2	202507010308	三連複	1 - 5 - 7	5650	19
3	202507010308	三連単	7 → 5 → 1	24690	79
0	202408070607	単勝	3	340	1
1	202408070607	複勝	3 16 2	160 530 320	1 9 7
2	202408070607	枠連	2 - 8	3640	18
3	202408070607	馬連	3 - 16	5420	23
0	202408070607	ワイド	3 - 16 2 - 3 2 - 16	1,700 570 3,690	22 3 40
1	202408070607	馬単	3 → 16	8440	37
2	202408070607	三連複	2 - 3 - 16	12780	48
3	202408070607	三連単	3 → 16 → 2	55290	209
0	202404040411	単勝	6	1350	5
1	202404040411	複勝	6 11 18	460 1,630 1,690	5 14 15
2	202404040411	枠連	3 - 6	590	1
3	202404040411	馬連	6 - 11	35430	75
0	202404040411	ワイド	6 - 11 6 - 18 11 - 18	10,440 11,510 30,520	83 89 143
1	202404040411	馬単	6 → 11	44670	110
2	202404040411	三連複	6 - 11 - 18	678380	640
3	202404040411	三連単	6 → 11 → 18	2845410	3138
0	202406020211	単勝	8	1610	7
1	202406020211	複勝	8 7 4	510 840 410	7 12 5
2	202406020211	枠連	4 - 4	17570	31
3	202406020211	馬連	7 - 8	17350	46
0	202406020211	ワイド	7 - 8 4 - 8 4 - 7	4,520 2,650 5,950	48 32 57
1	202406020211	馬単	8 → 7	33850	91
2	202406020211	三連複	4 - 7 - 8	72980	188
3	202406020211	三連単	8 → 7 → 4	542050	1160
0	202401010407	単勝	7	720	4
1	202401010407	複勝	7 2 4	220 230 330	3 4 6
2	202401010407	枠連	2 - 7	1840	8
3	202401010407	馬連	2 - 7	1920	8
0	202401010407	ワイド	2 - 7 4 - 7 2 - 4	630 1,030 850	8 14 12
1	202401010407	馬単	7 → 2	4200	17
2	202401010407	三連複	2 - 4 - 7	4170	18
3	202401010407	三連単	7 → 2 → 4	23060	87
0	202404030109	単勝	1	500	2
1	202404030109	複勝	1 9 12	180 250 530	1 3 10
2	202404030109	枠連	1 - 5	1510	7
3	202404030109	馬連	1 - 9	1620	2
0	202404030109	ワイド	1 - 9 1 - 12 9 - 12	620 1,600 2,310	2 20 32
1	202404030109	馬単	1 → 9	3430	5
2	202404030109	三連複	1 - 9 - 12	10980	32
3	202404030109	三連単	1 → 9 → 12	52540	131
0	202406020205	単勝	8	130	1
1	202406020205	複勝	8 2 10	110 230 240	1 3 4
2	202406020205	枠連	1 - 4	180	1
3	202406020205	馬連	2 - 8	1040	3
0	202406020205	ワイド	2 - 8 8 - 10 2 - 10	420 350 1,810	3 2 18
1	202406020205	馬単	8 → 2	1370	4
2	202406020205	三連複	2 - 8 - 10	3120	9
3	202406020205	三連単	8 → 2 → 10	7410	19
0	202407020104	単勝	3	350	2
1	202407020104	複勝	3 5	200 210	2 3
2	202407020104	馬連	3 - 5	1010	4
0	202407020104	ワイド	3 - 5 2 - 3 2 - 5	190 140 150	3 1 2
1	202407020104	馬単	3 → 5	1680	6
2	202407020104	三連複	2 - 3 - 5	260	1
3	202407020104	三連単	3 → 5 → 2	3280	12
0	202406050912	単勝	14	3140	10
1	202406050912	複勝	14 15 9	680 350 210	10 6 2
2	202406050912	枠連	7 - 8	4830	23
3	202406050912	馬連	14 - 15	19610	49
0	202406050912	ワイド	14 - 15 9 - 14 9 - 15	4,550 3,110 1,170	46 35 12
1	202406050912	馬単	14 → 15	42380	104
2	202406050912	三連複	9 - 14 - 15	28580	96
3	202406050912	三連単	14 → 15 → 9	321010	815
0	202410010408	単勝	1	390	2
1	202410010408	複勝	1 3 5	200 260 200	2 5 3
2	202410010408	枠連	1 - 2	710	3
3	202410010408	馬連	1 - 3	1320	2
0	202410010408	ワイド	1 - 3 1 - 5 3 - 5	570 520 930	3 2 10
1	202410010408	馬単	1 → 3	2460	3
2	202410010408	三連複	1 - 3 - 5	3250	4
3	202410010408	三連単	1 → 3 → 5	12930	8
0	202408070808	単勝	10	9880	13
1	202408070808	複勝	10 7 8	1,250 190 280	12 2 4
2	202408070808	枠連	4 - 5	4560	15
3	202408070808	馬連	7 - 10	18020	38
0	202408070808	ワイド	7 - 10 8 - 10 7 - 8	3,390 5,740 700	32 47 7
1	202408070808	馬単	10 → 7	51300	89
2	202408070808	三連複	7 - 8 - 10	30770	90
3	202408070808	三連単	10 → 7 → 8	404070	793
0	202405030208	単勝	7	470	2
1	202405030208	複勝	7 3 12	180 180 180	3 2 4
2	202405030208	枠連	2 - 4	1070	5
3	202405030208	馬連	3 - 7	1260	4
0	202405030208	ワイド	3 - 7 7 - 12 3 - 12	550 620 520	5 6 3
1	202405030208	馬単	7 → 3	2500	6
2	202405030208	三連複	3 - 7 - 12	2450	5
3	202405030208	三連単	7 → 3 → 12	12430	22
0	202408040707	単勝	8	5840	9
1	202408040707	複勝	8 5 7	620 120 150	10 1 2
2	202408040707	枠連	3 - 4	350	1
3	202408040707	馬連	5 - 8	5010	17
0	202408040707	ワイド	5 - 8 7 - 8 5 - 7	1,300 1,550 220	16 20 1
1	202408040707	馬単	8 → 5	13760	39
2	202408040707	三連複	5 - 7 - 8	4290	12
3	202408040707	三連単	8 → 5 → 7	68890	198
0	202407020110	単勝	8	570	2
1	202407020110	複勝	8 11 12	200 210 470	2 3 8
2	202407020110	枠連	4 - 6	1440	6
3	202407020110	馬連	8 - 11	1770	5
0	202407020110	ワイド	8 - 11 8 - 12 11 - 12	680 1,300 2,750	4 13 35
1	202407020110	馬単	8 → 11	3860	9
2	202407020110	三連複	8 - 11 - 12	12080	41
3	202407020110	三連単	8 → 11 → 12	62470	210
0	202406050906	単勝	9	6320	9
1	202406050906	複勝	9 16 5	1,040 320 190	10 6 2
2	202406050906	枠連	5 - 8	2130	10
3	202406050906	馬連	9 - 16	22730	42
0	202406050906	ワイド	9 - 16 5 - 9 5 - 16	5,780 3,170 1,200	47 29 11
1	202406050906	馬単	9 → 16	58150	99
2	202406050906	三連複	5 - 9 - 16	27340	75
3	202406050906	三連単	9 → 16 → 5	399730	776
0	202407030303	単勝	11	1280	5
1	202407030303	複勝	11 5 6	390 760 2,260	4 8 12
2	202407030303	枠連	3 - 6	400	1
3	202407030303	馬連	5 - 11	7430	20
0	202407030303	ワイド	5 - 11 6 - 11 5 - 6	2,320 9,040 13,260	22 59 73
1	202407030303	馬単	11 → 5	16750	49
2	202407030303	三連複	5 - 6 - 11	129140	196
3	202407030303	三連単	11 → 5 → 6	568940	966
0	202405050701	単勝	15	130	1
1	202405050701	複勝	15 16 7	100 100 300	1 2 6
2	202405050701	枠連	8 - 8	130	1
3	202405050701	馬連	15 - 16	140	1
0	202405050701	ワイド	15 - 16 7 - 15 7 - 16	110 870 790	1 12 10
1	202405050701	馬単	15 → 16	190	1
2	202405050701	三連複	7 - 15 - 16	1500	5
3	202405050701	三連単	15 → 16 → 7	2660	7
0	202405040512	単勝	12	560	2
1	202405040512	複勝	12 4 6	180 120 330	3 1 7
2	202405040512	枠連	4 - 8	530	2
3	202405040512	馬連	4 - 12	570	2
0	202405040512	ワイド	4 - 12 6 - 12 4 - 6	300 1,490 640	2 17 7
1	202405040512	馬単	12 → 4	1410	4
2	202405040512	三連複	4 - 6 - 12	3370	10
3	202405040512	三連単	12 → 4 → 6	18420	59
0	202401020711	単勝	2	430	3
1	202401020711	複勝	2 1 8	160 400 150	3 6 1
2	202401020711	枠連	1 - 2	3950	12
3	202401020711	馬連	1 - 2	4070	12
0	202401020711	ワイド	1 - 2 2 - 8 1 - 8	1,350 310 1,260	14 1 13
1	202401020711	馬単	2 → 1	5650	22
2	202401020711	三連複	1 - 2 - 8	4100	14
3	202401020711	三連単	2 → 1 → 8	26070	87
0	202406010107	単勝	5	480	3
1	202406010107	複勝	5 3 8	170 120 470	3 1 9
2	202406010107	枠連	3 - 4	500	2
3	202406010107	馬連	3 - 5	590	2
0	202406010107	ワイド	3 - 5 5 - 8 3 - 8	260 1,450 870	2 19 8
1	202406010107	馬単	5 → 3	1440	4
2	202406010107	三連複	3 - 5 - 8	3400	11
3	202406010107	三連単	5 → 3 → 8	16960	43
0	202403030409	単勝	4	620	4
1	202403030409	複勝	4 6 2	190 190 150	4 3 1
2	202403030409	枠連	2 - 3	1180	4
3	202403030409	馬連	4 - 6	2210	8
0	202403030409	ワイド	4 - 6 2 - 4 2 - 6	820 510 570	7 2 4
1	202403030409	馬単	4 → 6	4670	16
2	202403030409	三連複	2 - 4 - 6	2440	3
3	202403030409	三連単	4 → 6 → 2	15800	23
0	202401020705	単勝	7	660	4
1	202401020705	複勝	7 1 5	180 120 220	2 1 5
2	202401020705	枠連	1 - 6	600	2
3	202401020705	馬連	1 - 7	750	1
0	202401020705	ワイド	1 - 7 5 - 7 1 - 5	380 1,170 420	1 19 3
1	202401020705	馬単	7 → 1	1910	6
2	202401020705	三連複	1 - 5 - 7	2490	4
3	202401020705	三連単	7 → 1 → 5	14220	43
